prod_jk97s,2167514225,2020/5/28 7:59,Crazy part is it turns out George Floyd's check was not even bad so they arrested him for nothing and now he is dead.,,,1
cowgirlgraci3,2381677357,2020/5/28 7:59,so sad that George Floyd was murdered in cold blood and it keeps happening and we will keep saying until justice is served and things change.,,,1
Kaeoticc,1.14E+18,2020/5/28 7:59,"When you hear the man George Floyd, just know he died for a reason. He died for change, Stephen Jackson, his best friend said.",,,2
diorsugay,1.11E+18,2020/5/28 7:59,So much justice for George Floyd. let us loot the community stores and burn them down.,,,2
sam_golden5,729626941,2020/5/28 7:59,"What happened to George Floyd was MURDER. As a Christian I am horrified, God values life in the most intense and thunderous way ,this is a crime. This is injustice, This is heartbreaking. ",,,2
aslynxx,8.66E+17,2020/5/28 7:59,"if you can not donate, please look into these petitions,do not stay silent.",,,2
DefiantFork,1.22E+18,2020/5/28 7:59,My heart breaks for George Floyd and his family as well as all of the black people who wonder if they are next .,,,3
klausphoria,1.09E+18,2020/5/28 7:59,County Attorney Michael Freeman must use his power to arrest and charge the police officers responsible for the murder of George Floyd. ,,,1
maja_c_x,8.07E+17,2020/5/28 7:59, Have they issued any finding from Ahmaud's case?  Everyone sees through this ploy.he already has the white cops votes so now he is trying for a few black votes.,,,3
wasjiminprnt,8.32E+17,2020/5/28 7:59,The Minnesota cops killed George Floyd. The video is heartbreaking and disturbing. These cops need to be fired and charge with murder or man slaughter. i am not standing for the cops. I¡¯ll be praying for Floyd¡¯s family and hope Justice is brought.,,,1
vantecfg,9.37E+17,2020/5/28 7:59,Black people are humans worthy of dignity and respect. That officer took both those things from George Floyd. And he should rot in prison for it.,,,1
DrakeLovecraft,1.23E+18,2020/5/28 7:59,The people who directly or indirectly support this pathetic white supremacist agenda are supporting the rot of the dead and bloated carcass that has become the current system. Time runs out for all things. We are all meat for the gods. ,,,3
introseen,1.08E+18,2020/5/28 7:59,the world is exhausted but the world will never rest .,,,7
JeffVanderstelt,24495893,2020/5/28 7:59,"Asking my African American brothers and sisters, I posted the picture of George Floyd on the ground with the police officers knee in his neck. A white person told me you are asking for us not to post pics that depict the brutality.",,,1
Iuvnamjin,1.08E+18,2020/5/28 7:59,please take a few minutes of your day to sign this petition.,,,2
supierrior,1.22E+18,2020/5/28 7:59,thank you queen in this moment we all have to use our voices and speak out about this society we live in.,,,0
BARBlEKOO,9.97E+17,2020/5/28 7:59,do not use this as an excuse to speak over black issues yes the world is fucked up but do not disregard it or you will be apart of the problem. ,,,3
tenzinpaichang,3228301118,2020/5/28 7:59,It hurts that some of my best friends can not enjoy life and live in peace without having to watch their backs due to the ignorance and hate in this world. ,,,3
justLiz__,1.15E+18,2020/5/28 7:59,"The color of your skin does not make you a threat. We are all human, deserving of that same rights and the same respect. ",,,3
sabsinsuits,9.46E+17,2020/5/28 7:59,Here is a link to a petition to charge all four officers involved in the murder of George Floyd. All you need to enter is some basic info and you can always opt out of emails from them later.,,,1
shanxonline,245065421,2020/5/28 7:59,"When seeing a patient with hypercritical elevated carbon dioxide, the teaching point is to separate will not breathe vs can not breathe.Police brutality was never on the differential diagnosis for can not breathe .",,,1
DaylanneEnglish,2169182492,2020/5/28 7:59,"Things heated up at at protest against murder of. Flash grenades, tear gas, possibly rubber bullets from police on roof. Rocks, bottles thrown at the building.  ",,,4
DarcieBlu_,1.17E+18,2020/5/28 7:59,being black SHOULD NOT be a death sentence. ,,,3
Julius_Kim,26138685,2020/5/28 7:59,"While one should be very careful before doing so, I think a legal argument can be made for bystanders to physically intervene if they see police officers kneeling on a handcuffed suspect¡¯s neck to the point they are killing him or her. ",,,1
hobiposts,9.66E+17,2020/5/28 7:59,"I said in a previous tweet that if you look at the video, you will get the sense in the air of that video that George Floyd was murdered. Minneapolis mayor has recommended the DA charge the arresting officer. Frankly all four should be charged in some form.",,,1
mela_kini,8.31E+17,2020/5/28 7:59,"do not look away, his name was George Floyd and he could not breathe. ",,,2
noticedjesy,1.23E+18,2020/5/28 7:59,"i am not black, but i see you,i am not black, but i hear you,i am not black, but i mourn with you,i am not black, but i will fight for you.",,,2
slayyterc0ns,1.20E+18,2020/5/28 7:59,so sad that George Floyd was murdered in cold blood and it keeps happening and we will keep saying  BlackLivesMatter until justice is served and things change.,,,2
alaracostas,7.25E+17,2020/5/28 7:59,"So, I do not live in the US so I do not know if this will work for me, but to those of you who do, Text FLOYD to 55156 to sign a petition to call for George Floyd murderers to be charged with murder.  ",,,1
Legit_Quan,320430220,2020/5/28 7:59,"Share this is what Mayor Jacob Frey Had to Say about George Floyd¡¯s Murder ,we need JUSTICE.",,,2
ejahiable,2153039764,2020/5/28 7:59,"This is heavy, My heart is heavy. ",,,2
Daphne0716,2647799572,2020/5/28 7:59,"this should not be silenced, innocent people should not die because of their skin colour. black need justice, they need to live in peace without being scared of dying each time they leave their homes.  ",,,3
SamanthaPears_,1.04E+18,2020/5/28 7:59,"We learn about history so history will not repeat itself ,we are obviously not learning. ",,,0
SkreenBuddy,22401426,2020/5/28 7:59,"A black man was murdered by a police officer.  HEY, let us loot as much as we can from Target.",,,1
LloydMophakedi,773597376,2020/5/28 7:59,"What happened to George Floyd is terrible,That cop is a disgrace.",,,2
__azebraa,1.13E+18,2020/5/28 7:59,"Denouncing the cops who killed George Floyd is great, but let us destabilize the system that emboldened them to kill him and countless others whose death did not make national headlines.",,,5
anqelsndemons,1.11E+18,2020/5/28 7:59,My heart breaks for George Floyd and his family as well as all of the black people who wonder if they are next.,,,4
4mrit,1.09E+18,2020/5/28 7:59,All lives can not matter until black lives matter ,,,3
sudestyless,1.05E+18,2020/5/28 7:59,Police clash with George Floyd protesters in Minneapolis for second straight day. ,,,4
emmasgoat,1.04E+18,2020/5/28 7:59,WHY do not YOU DO SOMETHING ABOUT GEORGE FLOYD.,,,2
clesoul,8.67E+17,2020/5/28 7:59,"Asking my African American brothers and sisters,I posted the picture of George Floyd on the ground with the police officers knee in his neck. A white person told me you are asking for us not to post pics that depict the brutality. ",,,3
BlancheKnox5,1891190982,2020/5/28 7:59,"It is pretty fucked up mate really feeling for the American people right now, to be not only going through what they are going through with covid19 but to be having to deal with this brutality and abuse and straight up murder of George Floyd thoughts are with you from down under.",,,5
kdzkkn,1.11E+18,2020/5/28 7:59,"good night, remember fuck all cops.",,,1
sarstedt_jan,1.24E+18,2020/5/28 7:59,"Firing the cops responsible for the death of George Floyd is not enough. All four cops must be tried and convicted, with the KILLER being booked for first degree murder.",,,1
KOKUJOUDAl,1.07E+18,2020/5/28 7:59,"do not look away,his name was George Floyd and he could not breathe. ",,,2
cthkillsmytime,1.18E+18,2020/5/28 7:59,Waiting for a hot take from Biden on the George Floyd shit.,,,6
jeonshookshi,1.25E+18,2020/5/28 7:59,Policemen fired for George Floyd arrest previously investigated.,,,1
StageYaneu,4281570916,2020/5/28 7:59,GEORGE FLOYD This Racist Killer Cop has to be arrested NOW.,,,1
TyrieLinda,9.94E+17,2020/5/28 7:59,"Minneapolis mayor say,Why is the man who killed George Floyd not in jail.",,,1
THICCMINY00NGI,8.76E+17,2020/5/28 7:59,I just signed a petition to demand that the four police officers involved in murdered George Floyd be arrested and charged immediately. ,,,1
chaengslisa,8.76E+17,2020/5/28 7:59,Donald trump speaks on George Floyd death.He said it is at his request that the feds are on it.I could of sworn it was at the request of mayor Jacob Frey.,,,6
CharlotteLuvLou,1.19E+18,2020/5/28 7:59,"WE WONT SHUT UP ABOUT THIS,JUSTICE.  ",,,2
spunishbread,1.02E+18,2020/5/28 7:59,"George Floyd was murdered for EXISTING. he had a family, a home,if you think speaking up about black lives matter will mess up your feed, or if you are simply staying silent KNOWING what has happened, you are a part of the problem.",,,2
Iesbianhwa,3978064235,2020/5/28 7:59,Police clash with George Floyd protesters in Minneapolis for second straight day.,,,4
1989HORRORFILM,8.59E+17,2020/5/28 7:59,a thread of petitions you can  sign to demand change and justice for George Floyd. please sign these petitions it only takes two seconds. ,,,2
Keeto_Wale,1.08E+18,2020/5/28 7:59,"You white and so what, does it mean we should give you the whole  to colonize or what .You proud of being white so are we proud of being BLACKS .The struggle is against poverty and diseases not against humans .",,,3
lwtlietome,8.86E+17,2020/5/28 7:59,remember a few weeks ago when white people were protesting quarantine. remember how NOTHING happened to them. THAT is why you can not pull all lives matter bullshit. George Floyd was murdered because he was accused of forging a check.,,,3
moonsmiIe,7.54E+17,2020/5/28 7:59,"George Floyd looks just like Stephen Jackson and they grew up together, Even called each other twins.",,,0
skzleefelix,8.56E+17,2020/5/28 7:59,"Black Divas, George Floyd was a positive brother, And the world needs to know this.",,,2
